日期,美元,欧元,日元,港元,英镑,澳元,新西兰元,新加坡元,瑞士法郎,加元,澳门元,林吉特,卢布,兰特,韩元,迪拉姆,里亚尔,福林,兹罗提,丹麦克朗,瑞典克朗,挪威克朗,里拉,比索,泰铢
1996-06-25,832.01,,7.6445,107.43,,,,,,,,,,,,,,,,,,,,,
1996-06-26,832.06,,7.6191,107.43,,,,,,,,,,,,,,,,,,,,,
1996-06-27,832.06,,7.6003,107.49,,,,,,,,,,,,,,,,,,,,,
1996-06-28,832.1,,7.5919,107.52,,,,,,,,,,,,,,,,,,,,,
1996-07-01,832.21,,7.599,107.53,,,,,,,,,,,,,,,,,,,,,
1996-07-02,832.17,,7.5728,107.49,,,,,,,,,,,,,,,,,,,,,
1996-07-03,832.11,,7.5717,107.45,,,,,,,,,,,,,,,,,,,,,
1996-07-04,832.01,,7.5449,107.44,,,,,,,,,,,,,,,,,,,,,
1996-07-05,832.02,,7.5361,107.38,,,,,,,,,,,,,,,,,,,,,
1996-07-08,832.0,,7.5052,107.4,,,,,,,,,,,,,,,,,,,,,
1996-07-09,831.87,,7.4883,107.43,,,,,,,,,,,,,,,,,,,,,
1996-07-10,831.72,,7.5138,107.48,,,,,,,,,,,,,,,,,,,,,
1996-07-11,831.61,,7.5369,107.43,,,,,,,,,,,,,,,,,,,,,
1996-07-12,831.6,,7.512,107.44,,,,,,,,,,,,,,,,,,,,,
1996-07-15,831.59,,7.5439,107.45,,,,,,,,,,,,,,,,,,,,,
1996-07-16,831.65,,7.5128,107.44,,,,,,,,,,,,,,,,,,,,,
1996-07-17,831.51,,7.5384,107.39,,,,,,,,,,,,,,,,,,,,,
1996-07-18,831.52,,7.6152,107.38,,,,,,,,,,,,,,,,,,,,,
1996-07-19,831.47,,7.6392,107.41,,,,,,,,,,,,,,,,,,,,,
1996-07-22,831.52,,7.6635,107.5,,,,,,,,,,,,,,,,,,,,,
1996-07-23,831.4,,7.7409,107.45,,,,,,,,,,,,,,,,,,,,,
1996-07-24,831.32,,7.7456,107.39,,,,,,,,,,,,,,,,,,,,,
1996-07-25,831.3,,7.686,107.37,,,,,,,,,,,,,,,,,,,,,
1996-07-26,831.27,,7.6542,107.41,,,,,,,,,,,,,,,,,,,,,
1996-07-29,831.14,,7.6668,107.47,,,,,,,,,,,,,,,,,,,,,
1996-07-30,831.11,,7.679,107.49,,,,,,,,,,,,,,,,,,,,,
1996-07-31,831.09,,7.675,107.44,,,,,,,,,,,,,,,,,,,,,
1996-08-01,831.07,,7.6954,107.37,,,,,,,,,,,,,,,,,,,,,
1996-08-02,831.05,,7.768,107.38,,,,,,,,,,,,,,,,,,,,,
1996-08-05,831.04,,7.7336,107.38,,,,,,,,,,,,,,,,,,,,,
1996-08-06,831.0,,7.7453,107.42,,,,,,,,,,,,,,,,,,,,,
1996-08-07,830.98,,7.7894,107.43,,,,,,,,,,,,,,,,,,,,,
1996-08-08,830.95,,7.7339,107.34,,,,,,,,,,,,,,,,,,,,,
1996-08-09,830.95,,7.6959,107.32,,,,,,,,,,,,,,,,,,,,,
1996-08-12,830.9,,7.671,107.3,,,,,,,,,,,,,,,,,,,,,
1996-08-13,830.86,,7.6893,107.33,,,,,,,,,,,,,,,,,,,,,
1996-08-14,830.8,,7.7063,107.3,,,,,,,,,,,,,,,,,,,,,
1996-08-15,830.74,,7.6922,107.33,,,,,,,,,,,,,,,,,,,,,
1996-08-16,830.72,,7.6761,107.35,,,,,,,,,,,,,,,,,,,,,
1996-08-19,830.69,,7.7019,107.4,,,,,,,,,,,,,,,,,,,,,
1996-08-20,830.66,,7.6935,107.39,,,,,,,,,,,,,,,,,,,,,
1996-08-21,830.65,,7.6804,107.35,,,,,,,,,,,,,,,,,,,,,
1996-08-22,830.71,,7.6557,107.4,,,,,,,,,,,,,,,,,,,,,
1996-08-23,830.69,,7.6603,107.38,,,,,,,,,,,,,,,,,,,,,
1996-08-26,830.71,,7.6646,107.44,,,,,,,,,,,,,,,,,,,,,
1996-08-27,830.71,,7.7156,107.4,,,,,,,,,,,,,,,,,,,,,
1996-08-28,830.69,,7.7056,107.38,,,,,,,,,,,,,,,,,,,,,
1996-08-29,830.66,,7.7121,107.35,,,,,,,,,,,,,,,,,,,,,
1996-08-30,830.64,,7.6587,107.52,,,,,,,,,,,,,,,,,,,,,
1996-09-02,830.63,,7.6509,107.46,,,,,,,,,,,,,,,,,,,,,
1996-09-03,830.61,,7.6186,107.45,,,,,,,,,,,,,,,,,,,,,
1996-09-04,830.6,,7.5987,107.4,,,,,,,,,,,,,,,,,,,,,
1996-09-05,830.61,,7.5909,107.35,,,,,,,,,,,,,,,,,,,,,
1996-09-06,830.59,,7.6103,107.36,,,,,,,,,,,,,,,,,,,,,
1996-09-09,830.57,,7.5972,107.42,,,,,,,,,,,,,,,,,,,,,
1996-09-10,830.55,,7.6194,107.39,,,,,,,,,,,,,,,,,,,,,
1996-09-11,830.54,,7.5866,107.43,,,,,,,,,,,,,,,,,,,,,
1996-09-12,830.53,,7.5513,107.43,,,,,,,,,,,,,,,,,,,,,
1996-09-13,830.52,,7.5343,107.42,,,,,,,,,,,,,,,,,,,,,
1996-09-16,830.5,,7.5327,107.37,,,,,,,,,,,,,,,,,,,,,
1996-09-17,830.46,,7.5119,107.41,,,,,,,,,,,,,,,,,,,,,
1996-09-18,830.43,,7.5384,107.37,,,,,,,,,,,,,,,,,,,,,
1996-09-19,830.41,,7.5249,107.37,,,,,,,,,,,,,,,,,,,,,
1996-09-20,830.36,,7.5843,107.38,,,,,,,,,,,,,,,,,,,,,
1996-09-23,830.3,,7.5689,107.36,,,,,,,,,,,,,,,,,,,,,
1996-09-24,830.24,,7.535,107.31,,,,,,,,,,,,,,,,,,,,,
1996-09-25,830.22,,7.5533,107.37,,,,,,,,,,,,,,,,,,,,,
1996-09-26,830.25,,7.5806,107.31,,,,,,,,,,,,,,,,,,,,,
1996-09-27,830.21,,7.5125,107.3,,,,,,,,,,,,,,,,,,,,,
1996-09-28,830.17,,7.4834,107.27,,,,,,,,,,,,,,,,,,,,,
1996-10-03,830.17,,7.4741,107.25,,,,,,,,,,,,,,,,,,,,,
1996-10-04,830.15,,7.4295,107.32,,,,,,,,,,,,,,,,,,,,,
1996-10-07,830.07,,7.4335,107.28,,,,,,,,,,,,,,,,,,,,,
1996-10-08,830.07,,7.4174,107.39,,,,,,,,,,,,,,,,,,,,,
1996-10-09,830.05,,7.4552,107.37,,,,,,,,,,,,,,,,,,,,,
1996-10-10,830.05,,7.4339,107.37,,,,,,,,,,,,,,,,,,,,,
1996-10-11,829.99,,7.4498,107.36,,,,,,,,,,,,,,,,,,,,,
1996-10-14,829.93,,7.4534,107.32,,,,,,,,,,,,,,,,,,,,,
1996-10-15,829.88,,7.4338,107.36,,,,,,,,,,,,,,,,,,,,,
1996-10-16,829.81,,7.4214,107.31,,,,,,,,,,,,,,,,,,,,,
1996-10-17,829.75,,7.3964,107.3,,,,,,,,,,,,,,,,,,,,,
1996-10-18,829.7,,7.3974,107.3,,,,,,,,,,,,,,,,,,,,,
1996-10-21,827.78,,7.389,107.35,,,,,,,,,,,,,,,,,,,,,
1996-10-22,829.91,,7.3494,107.35,,,,,,,,,,,,,,,,,,,,,
1996-10-23,830.01,,7.3616,107.36,,,,,,,,,,,,,,,,,,,,,
1996-10-24,830.01,,7.3698,107.39,,,,,,,,,,,,,,,,,,,,,
1996-10-25,830.06,,7.3413,107.45,,,,,,,,,,,,,,,,,,,,,
1996-10-28,830.1,,7.3456,107.4,,,,,,,,,,,,,,,,,,,,,
1996-10-29,830.12,,7.3047,107.36,,,,,,,,,,,,,,,,,,,,,
1996-10-30,830.07,,7.237,107.33,,,,,,,,,,,,,,,,,,,,,
1996-10-31,830.07,,7.2698,107.32,,,,,,,,,,,,,,,,,,,,,
1996-11-01,829.97,,7.2974,107.37,,,,,,,,,,,,,,,,,,,,,
1996-11-04,829.85,,7.2819,107.34,,,,,,,,,,,,,,,,,,,,,
1996-11-05,829.79,,7.3241,107.35,,,,,,,,,,,,,,,,,,,,,
1996-11-06,829.77,,7.2914,107.38,,,,,,,,,,,,,,,,,,,,,
1996-11-07,829.75,,7.272,107.36,,,,,,,,,,,,,,,,,,,,,
1996-11-08,829.73,,7.3648,107.38,,,,,,,,,,,,,,,,,,,,,
1996-11-11,829.7,,7.385,107.38,,,,,,,,,,,,,,,,,,,,,
1996-11-12,829.66,,7.4294,107.35,,,,,,,,,,,,,,,,,,,,,
1996-11-13,829.67,,7.4458,107.34,,,,,,,,,,,,,,,,,,,,,
1996-11-14,829.81,,7.4268,107.31,,,,,,,,,,,,,,,,,,,,,
1996-11-15,829.94,,7.425,107.39,,,,,,,,,,,,,,,,,,,,,
1996-11-18,830.0,,7.4422,107.39,,,,,,,,,,,,,,,,,,,,,
1996-11-19,830.02,,7.4499,107.36,,,,,,,,,,,,,,,,,,,,,
1996-11-20,830.02,,7.443,107.34,,,,,,,,,,,,,,,,,,,,,
1996-11-21,830.01,,7.4285,107.36,,,,,,,,,,,,,,,,,,,,,
1996-11-22,830.11,,7.4354,107.33,,,,,,,,,,,,,,,,,,,,,
1996-11-25,830.17,,7.4457,107.37,,,,,,,,,,,,,,,,,,,,,
1996-11-26,830.17,,7.43,107.36,,,,,,,,,,,,,,,,,,,,,
1996-11-27,830.12,,7.3768,107.36,,,,,,,,,,,,,,,,,,,,,
1996-11-28,830.1,,7.3432,107.35,,,,,,,,,,,,,,,,,,,,,
1996-11-29,830.07,,7.3287,107.38,,,,,,,,,,,,,,,,,,,,,
1996-12-02,830.12,,7.2957,107.37,,,,,,,,,,,,,,,,,,,,,
1996-12-03,830.12,,7.2962,107.34,,,,,,,,,,,,,,,,,,,,,
1996-12-04,830.11,,7.2627,107.38,,,,,,,,,,,,,,,,,,,,,
1996-12-05,830.13,,7.3271,107.37,,,,,,,,,,,,,,,,,,,,,
1996-12-06,830.13,,7.3612,107.43,,,,,,,,,,,,,,,,,,,,,
1996-12-09,830.02,,7.3537,107.37,,,,,,,,,,,,,,,,,,,,,
1996-12-10,829.96,,7.3389,107.37,,,,,,,,,,,,,,,,,,,,,
1996-12-11,829.94,,7.3081,107.38,,,,,,,,,,,,,,,,,,,,,
1996-12-12,829.92,,7.3216,107.37,,,,,,,,,,,,,,,,,,,,,
1996-12-13,829.95,,7.3578,107.36,,,,,,,,,,,,,,,,,,,,,
1996-12-16,829.9,,7.3309,107.3,,,,,,,,,,,,,,,,,,,,,
1996-12-17,829.86,,7.3268,107.27,,,,,,,,,,,,,,,,,,,,,
1996-12-18,829.83,,7.3052,107.24,,,,,,,,,,,,,,,,,,,,,
1996-12-19,829.79,,7.2965,107.28,,,,,,,,,,,,,,,,,,,,,
1996-12-20,829.75,,7.2981,107.23,,,,,,,,,,,,,,,,,,,,,
1996-12-23,829.7,,7.2626,107.23,,,,,,,,,,,,,,,,,,,,,
1996-12-24,829.77,,7.2462,107.21,,,,,,,,,,,,,,,,,,,,,
1996-12-25,829.8,,7.2484,107.15,,,,,,,,,,,,,,,,,,,,,
1996-12-26,829.79,,7.2359,107.16,,,,,,,,,,,,,,,,,,,,,
1996-12-27,829.77,,7.2041,107.14,,,,,,,,,,,,,,,,,,,,,
1996-12-30,829.82,,7.2087,107.18,,,,,,,,,,,,,,,,,,,,,
1996-12-31,829.82,,7.1633,107.19,,,,,,,,,,,,,,,,,,,,,
1997-01-02,829.84,,7.2,107.24,,,,,,,,,,,,,,,,,,,,,
1997-01-03,829.83,,7.1603,107.28,,,,,,,,,,,,,,,,,,,,,
1997-01-06,829.83,,7.1791,107.21,,,,,,,,,,,,,,,,,,,,,
1997-01-07,829.8,,7.1235,107.24,,,,,,,,,,,,,,,,,,,,,
1997-01-08,829.76,,7.1512,107.34,,,,,,,,,,,,,,,,,,,,,
1997-01-09,829.72,,7.1975,107.26,,,,,,,,,,,,,,,,,,,,,
1997-01-10,829.68,,7.1511,107.26,,,,,,,,,,,,,,,,,,,,,
1997-01-13,829.67,,7.1329,107.22,,,,,,,,,,,,,,,,,,,,,
1997-01-14,829.66,,7.135,107.23,,,,,,,,,,,,,,,,,,,,,
1997-01-15,829.64,,7.1213,107.27,,,,,,,,,,,,,,,,,,,,,
1997-01-16,829.62,,7.0775,107.25,,,,,,,,,,,,,,,,,,,,,
1997-01-17,829.58,,7.09,107.24,,,,,,,,,,,,,,,,,,,,,
1997-01-20,829.56,,7.0939,107.22,,,,,,,,,,,,,,,,,,,,,
1997-01-21,829.56,,7.0672,107.28,,,,,,,,,,,,,,,,,,,,,
1997-01-22,829.55,,7.033,107.22,,,,,,,,,,,,,,,,,,,,,
1997-01-23,829.54,,7.0271,107.24,,,,,,,,,,,,,,,,,,,,,
1997-01-24,829.54,,6.9617,107.25,,,,,,,,,,,,,,,,,,,,,
1997-01-27,829.51,,6.9568,107.22,,,,,,,,,,,,,,,,,,,,,
1997-01-28,829.48,,6.9469,107.18,,,,,,,,,,,,,,,,,,,,,
1997-01-29,829.44,,6.9146,107.13,,,,,,,,,,,,,,,,,,,,,
1997-01-30,829.4,,6.8286,107.09,,,,,,,,,,,,,,,,,,,,,
1997-01-31,829.38,,6.8025,107.08,,,,,,,,,,,,,,,,,,,,,
1997-02-03,829.34,,6.8028,107.04,,,,,,,,,,,,,,,,,,,,,
1997-02-04,829.31,,6.8227,106.99,,,,,,,,,,,,,,,,,,,,,
1997-02-05,829.27,,6.7906,106.97,,,,,,,,,,,,,,,,,,,,,
1997-02-06,829.25,,6.7468,106.9,,,,,,,,,,,,,,,,,,,,,
1997-02-12,829.16,,6.6643,106.8,,,,,,,,,,,,,,,,,,,,,
1997-02-13,829.16,,6.6811,107.03,,,,,,,,,,,,,,,,,,,,,
1997-02-14,829.22,,6.6779,107.04,,,,,,,,,,,,,,,,,,,,,
1997-02-17,829.25,,6.6453,107.06,,,,,,,,,,,,,,,,,,,,,
1997-02-18,829.24,,6.6434,107.0,,,,,,,,,,,,,,,,,,,,,
1997-02-19,829.21,,6.6534,107.03,,,,,,,,,,,,,,,,,,,,,
1997-02-20,829.38,,6.6811,107.1,,,,,,,,,,,,,,,,,,,,,
1997-02-21,829.39,,6.687,107.12,,,,,,,,,,,,,,,,,,,,,
1997-02-24,829.41,,6.7485,107.13,,,,,,,,,,,,,,,,,,,,,
1997-02-25,829.38,,6.7572,107.16,,,,,,,,,,,,,,,,,,,,,
1997-02-26,829.4,,6.7788,107.21,,,,,,,,,,,,,,,,,,,,,
1997-02-27,829.48,,6.8232,107.2,,,,,,,,,,,,,,,,,,,,,
1997-02-28,829.48,,6.8329,107.17,,,,,,,,,,,,,,,,,,,,,
1997-03-03,829.54,,6.8569,107.19,,,,,,,,,,,,,,,,,,,,,
1997-03-04,829.6,,6.8787,107.18,,,,,,,,,,,,,,,,,,,,,
1997-03-05,829.53,,6.8228,107.19,,,,,,,,,,,,,,,,,,,,,
1997-03-06,829.5,,6.7917,107.17,,,,,,,,,,,,,,,,,,,,,
1997-03-07,829.57,,6.8208,107.17,,,,,,,,,,,,,,,,,,,,,
1997-03-10,829.57,,6.8535,107.16,,,,,,,,,,,,,,,,,,,,,
1997-03-11,829.53,,6.8116,107.16,,,,,,,,,,,,,,,,,,,,,
1997-03-12,829.52,,6.8184,107.17,,,,,,,,,,,,,,,,,,,,,
1997-03-13,829.53,,6.7845,107.19,,,,,,,,,,,,,,,,,,,,,
1997-03-14,829.55,,6.7872,107.2,,,,,,,,,,,,,,,,,,,,,
1997-03-17,829.55,,6.7174,107.18,,,,,,,,,,,,,,,,,,,,,
1997-03-18,829.58,,6.7001,107.17,,,,,,,,,,,,,,,,,,,,,
1997-03-19,829.58,,6.7114,107.16,,,,,,,,,,,,,,,,,,,,,
1997-03-20,829.59,,6.7607,107.13,,,,,,,,,,,,,,,,,,,,,
1997-03-21,829.59,,6.731,107.17,,,,,,,,,,,,,,,,,,,,,
1997-03-24,829.56,,6.7076,107.12,,,,,,,,,,,,,,,,,,,,,
1997-03-25,829.56,,6.7676,107.11,,,,,,,,,,,,,,,,,,,,,
1997-03-26,829.68,,6.7359,107.1,,,,,,,,,,,,,,,,,,,,,
1997-03-27,829.66,,6.7006,107.1,,,,,,,,,,,,,,,,,,,,,
1997-03-28,829.64,,6.6839,107.14,,,,,,,,,,,,,,,,,,,,,
1997-03-31,829.64,,6.7098,107.07,,,,,,,,,,,,,,,,,,,,,
1997-04-01,829.55,,6.675,107.1,,,,,,,,,,,,,,,,,,,,,
1997-04-02,829.53,,6.6891,107.08,,,,,,,,,,,,,,,,,,,,,
1997-04-03,829.63,,6.7562,107.09,,,,,,,,,,,,,,,,,,,,,
1997-04-04,829.69,,6.7373,107.16,,,,,,,,,,,,,,,,,,,,,
1997-04-07,829.68,,6.732,107.18,,,,,,,,,,,,,,,,,,,,,
1997-04-08,829.66,,6.6564,107.17,,,,,,,,,,,,,,,,,,,,,
1997-04-09,829.66,,6.6073,107.16,,,,,,,,,,,,,,,,,,,,,
1997-04-10,829.65,,6.5488,107.16,,,,,,,,,,,,,,,,,,,,,
1997-04-11,829.65,,6.5267,107.17,,,,,,,,,,,,,,,,,,,,,
1997-04-14,829.69,,6.5652,107.15,,,,,,,,,,,,,,,,,,,,,
1997-04-15,829.65,,6.5709,107.16,,,,,,,,,,,,,,,,,,,,,
1997-04-16,829.61,,6.5585,107.13,,,,,,,,,,,,,,,,,,,,,
1997-04-17,829.56,,6.5805,107.14,,,,,,,,,,,,,,,,,,,,,
1997-04-18,829.51,,6.5977,107.11,,,,,,,,,,,,,,,,,,,,,
1997-04-21,829.51,,6.5832,107.1,,,,,,,,,,,,,,,,,,,,,
1997-04-22,829.48,,6.6049,107.12,,,,,,,,,,,,,,,,,,,,,
1997-04-23,829.49,,6.6018,107.05,,,,,,,,,,,,,,,,,,,,,
1997-04-24,829.46,,6.5574,107.07,,,,,,,,,,,,,,,,,,,,,
1997-04-25,829.48,,6.5615,107.08,,,,,,,,,,,,,,,,,,,,,
1997-04-28,829.43,,6.5639,107.08,,,,,,,,,,,,,,,,,,,,,
1997-04-29,829.49,,6.5403,107.11,,,,,,,,,,,,,,,,,,,,,
